mandante,societa,conto,importo,data
130,1000,U.1.03.02.05.002,14.64,2016-01-21
130,1000,U.1.03.02.05.002,20.01,2016-01-21
130,1000,U.1.03.02.05.002,11.22,2016-01-21
130,1000,U.1.03.02.05.002,14.64,2016-01-21
130,1000,U.1.03.02.05.002,116.18,2016-01-21
130,1000,U.1.03.02.05.002,14.64,2016-01-21
130,1000,U.1.03.02.05.002,14.64,2016-01-21
130,1000,U.1.03.02.05.002,246.44,2016-01-21
130,1000,U.1.03.02.05.002,372.12,2016-01-21
130,1000,U.1.03.02.05.002,19.29,2016-01-21
130,1000,U.1.03.02.05.002,159.42,2016-01-21
130,1000,U.1.03.02.05.002,62.35,2016-01-21
130,1000,U.1.03.02.05.002,62.63,2016-01-21
130,1000,U.1.03.02.05.002,170.87,2016-01-21
130,1000,U.1.03.02.05.002,63.88,2016-01-21
130,1000,U.1.03.02.05.002,52.65,2016-01-21
